微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iqle8v7P4,【#武汉入境韩国需测体温填调查表#】记者获悉，目前由武汉出境，部分到达地国家要求入境者测量体温，并填写健康状态调查表。1月20日，曹丽由湖北武汉前往韩国仁川机场。她介绍，到达仁川机场后，会测量体温，并填写健康状态调查表。填写内容包括个人信息、航班号及座位号、韩国联系地址等。曹丽测量体温显示36.6℃。顺利入境后，机场还发放了一张针对近日曾访问中国武汉市的入境者的注意事项。http://t.cn/A6vRceiq [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/9be419dbgy1gb2wfckxshj20u0140n04.jpg,http://ww2.sinaimg.cn/large/9be419dbgy1gb2wfclyv8j20u0140n2e.jpg",无,无,2020-01-20 12:10,微博 weibo.com,550,23,118
Iql1mjSRX,【#2019年全国姓名报告#出炉 #全国使用最多的10个姓名#】1月20日，公安部户政管理研究中心再度推出全国姓名报告。报告中指出，全国户籍人口中，使用频率最高的10个姓名依次为：“张伟”“王伟”“李娜”“王芳”“李伟”“王静”“李静”“张敏”“刘伟”“张静”。这些姓名男女皆有使用。2019年出生并已经进行户籍登记的新生儿名字中，使用频率最高的50个字依次为“梓”“子”“宇”“泽”“涵”“晨”“佳” “一”“欣”“雨”等。与2018年相比，“锦”“瑶”“煜”“安”等字新晋成为新生儿起名用字首选。在你身边有这些熟悉的名字吗？http://t.cn/A6vRUmmG [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbgy1gb2vh8bkkjj20ge0efq3s.jpg,http://ww4.sinaimg.cn/large/9be419dbgy1gb2vh88jb2j20ge0da74z.jpg,http://ww3.sinaimg.cn/large/9be419dbgy1gb2vh87d10j20ge0ec3z1.jpg,http://ww2.sinaimg.cn/large/9be419dbgy1gb2vh87bxtj20ge0ect99.jpg",无,无,2020-01-20 11:39,微博 weibo.com,852,89,192
Iqkv6rPup,【#浙江发现5例武汉来浙发热呼吸道症状患者# 现均已隔离治疗】浙江卫健委20日上午发布公告称：1月17日以来，我省温州、舟山、台州、杭州陆续发现5例武汉来浙并出现发热等呼吸道症状患者，目前均在定点医院隔离治疗，病情稳定，密切接触者已实行医学观察。患者实验室检验结果正在按规定复核中，一旦确诊，将及时向社会公布。http://t.cn/A6v80Dso 原图 ,,http://wx3.sinaimg.cn/large/9be419dbgy1gb2tjyasd9j20yy0l6wma.jpg,无,无,2020-01-20 10:19,微博 weibo.com,581,101,128
IqkrmdGvm,【蔡英文叫嚣“不回避两岸战争的可能” #马英九斥蔡英文涉两岸关系言论# 】近日，台湾地区领导人蔡英文在接受外媒采访时被问及如何看待两岸未来及战争风险时，蔡英文声称，任何时候都不能排除发生战争的可能，并称重点在做好准备，加强“自卫能力”，还妄言“要得到国际社会的支持”。对于蔡英文这番为两岸局势“雪上加霜”的言论，马英九19日在出席活动时回应称，这只是蔡当局个人的看法。马英九表示，蔡当局这番言论会让台湾民众感到忧虑，作为台湾地区的领导人，应该想办法让两岸保持和平，避免战事发生，而不是一再自我欺骗已经准备好，好像要打仗的样子。http://t.cn/A6v8CcS9 原图 ,,http://wx3.sinaimg.cn/large/9be419dbgy1gb2sxrpimnj20p00ggwhp.jpg,无,无,2020-01-20 10:10,微博 weibo.com,486,29,154
IqjtJzAiW,【省级期刊曾发#娶刘亦菲可行性报告#】近日，有网友反映，由山西三晋报刊传媒集团主办的《政府法制》期刊在其2010年第36期杂志上刊登了一篇《本人娶刘亦菲的可行性报告》。这名网友表示，虽然这篇文章刊登的栏目写有“幽默”二字，但这篇文章内容恶俗，省级法制类期刊能否刊登这样的文章？2020年1月16日下午，《政府法制》杂志一位工作人员回应记者，早些年管理不是很规范的时候刊登过这类文章，有文摘版，各方面的东西都采用。现在管理都规范了，“幽默”的内容已经很少了，但有些幽默类的也可以发。记者从中国知网上下载了《本人娶刘亦菲的可行性报告》，该文章刊登在核心期刊《政府法制》2010年第36期上。文章没有署名，编辑为解建荣。http://t.cn/A6vQW0th 原图 ,,http://wx4.sinaimg.cn/large/9be419dbgy1gb2one3087j20go0avt9m.jpg,无,无,2020-01-20 07:43,微博 weibo.com,3720,196,391
Iqj6K7V1m,【#北京广东确诊3例新型肺炎病例# 武汉新增136例】1月20日凌晨，武汉市卫生健康委员会关于新型冠状病毒感染的肺炎情况通报。根据通报，1月18日、19日共新确诊新型冠状病毒感染的肺炎病例136例。1月18日0-24时，治愈出院5例，新增病例59例，死亡1例；1月19日0-22时，治愈出院1例，新增病例77例。北京大兴区医疗机构接诊的两名有武汉旅行史的发热患者，根据临床症状和流行病学调查，经疾病预防控制中心检测及专家组评估，确认为新型冠状病毒感染的肺炎病例。1月19日，国家卫生健康委确认广东省首例输入性新型冠状病毒感染的肺炎确诊病例。 [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbly1gb2n3q7jh2j20j60cgq4n.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb2n3q7jnlj20j60c4tah.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gb2n3q7c0qj20j6092dgn.jpg",无,无,2020-01-20 06:46,微博 weibo.com,3843,536,606
IqeRU3E7s,【国家卫建委：当前疫情仍可防可控 但传染来源尚未找到】今日，国家卫健委官网发布消息：专家研判认为，当前疫情仍可防可控。但新型冠状病毒传染来源尚未找到，疫情传播途径尚未完全掌握，病毒变异仍需严密监控。下一步，我委将加强部门协调联动，严格落实疫情防扩散措施。继续做好全国疫情防控工作，及时发现并有效处置疫情。继续加强病毒溯源和变异监测工作，做好应对疫情变化的技术准备。全文>>http://t.cn/A6vT988N 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gb24cpbs8lj20se0tyqdd.jpg,无,无,2020-01-19 19:59,微博 weibo.com,1969,113,235
IqdFEi0Fh,【#武汉机场火车站检测体温# 卫生人员现场指导应对】1月17日，湖北武汉新增新型冠状病毒肺炎17例。19日，湖北省卫健委称，武汉机场、铁路、公路等多地开始对人群进行体温检测。武汉12306热线表示，旅客进站会有热敏仪器对体温进行检测。截至1月17日24时，武汉累计报告新型冠状病毒感染的肺炎病例62例。#武汉肺炎事件# @新京报我们视频 http://t.cn/A6vYTOC4 ,,无,无,无,2020-01-19 16:56,微博 weibo.com,2379,143,405
Iqdt0lbiy,【涉嫌科研不端 #木兰语言当事人被停职# 】今天，中科院计算机技术研究所发布《关于“木兰”语言问题处理情况的说明》：近日，网上出现质疑“木兰”语言的信息。我所获知这一情况后高度重视。经所科研道德委员会初步调查，“木兰”语言系我所员工刘雷创办的中科智芯公司研发的面向青少年编程教育的集成化产品，该产品的开发包中包含了Python开源编译器，对外却声称“完全自主”。该行为存在欺瞒与虚假陈述的科研不端问题。我所已对当事人刘雷做出停职检查的决定，并就管理责任责令编译实验室负责人作深刻检讨。我所正抓紧对该问题开展进一步深入调查，将尽快公布处理结果，并以此为戒加强管理。我所对由此造成的不良影响深表歉意，衷心感谢并诚恳接受社会各界的监督和批评。中国科学院计算技术研究所2020年1月19日 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gb1y66aoguj20r30i6aly.jpg,无,无,2020-01-19 16:25,微博 weibo.com,843,71,103
Iqd6Diy4o,#央视追问故宫何时正面回应#【央视：故宫车事件引出的件件悬疑，何时有个正面回应？】#央视评故宫事件# “露小宝LL”在微博上炫耀式的发布“赶着周一闭馆，躲开人流，去故宫撒欢儿”，并高调配发在故宫太和门广场上与大奔的合影照，让无数网民诧异至极，落差极大，义愤填膺：“这是谁给的特权！”故宫方面虽然作出了回应，承认了大奔闯入这一事实，并向公众诚恳致歉。但明显含糊笼统，避重就轻，责任不清，种种悬疑，故宫何时有个正面回应？我们不禁要追问：为什么闭馆日有人可以明目张胆地进入？为什么在2013年故宫已经禁止了开放区内机动车驶入的情况下，有人能以大奔之重，碾压“金砖”之脆？相关责任人员究竟是谁、如何处罚？违规放行，是管理的不作为，还是特权下的难作为，如何真正杜绝类似事件再次发生？http://t.cn/A6vY6kgH 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gb1wlkq1loj20hs0o3tay.jpg,无,无,2020-01-19 15:30,微博 weibo.com,10441,350,946
IqcUKAeia,【#近十年来结婚数量首次低于千万对# 2019全国结婚登记947万余对】#离婚率高达44%不科学#1月19日上午，民政部举行2020年第一季度例行新闻发布会。民政部介绍，2019年全国婚姻登记机关共办理结婚登记947.1万对。记者对比历年数据发现，这是近十年来，结婚数量首次低于千万对。针对近期“2019年我国离婚率高达44%”的说法，民政部社会事务司司长王金华1月19日回应称，这一说法“不科学、不严谨、也是极为不严肃的”。王金华表示，2019年的结婚率和离婚率尚在统计当中，以正式公布数据为准。http://t.cn/A6vYtnF6 原图 ,,http://wx2.sinaimg.cn/large/9be419dbgy1gb1voynkkqj20vf0u0gqq.jpg,无,无,2020-01-19 15:00,微博 weibo.com,2704,78,218
Iqbl1itXi,【#爱似珍珠家似贝壳#】胡同里的一家四口，挤在十平米的老破小里。说哭就哭的戏精妈妈、沉迷彩票破解的爸爸、40岁离婚成为单亲妈妈的姐姐、性格怪异不肯结婚的妹妹，年夜饭上的冷嘲热讽、戳中痛处后的争吵，每个人都企图改变彼此，却最终明白家是最后那片自由。这个春节过完了，他们谁也没能改变谁，因为他们根本不需要改变。他们需要的只是理解和支持。 http://t.cn/A6vlgJHW ,,无,无,无,2020-01-19 11:00,微博 weibo.com,370,101,61
IqaQZ4vpM,【凤凰网刘爽2019年会演讲 —— 梦想不灭，英雄可期】1月18日晚，“真心英雄——凤凰网2019年度员工大会”拉开了帷幕。千余名凤凰人欢聚一堂，共话佳绩，展望未来。年会现场，凤凰网刘爽向全体的凤凰网兄弟姐妹，发表题为“真心英雄”的主题演讲。2019年，国际气候风云变幻，国内经济跌宕起伏，凤凰网始终高扬着专业主义激情，以“中华情怀，全球视野，包容开放，进步力量”十六字价值观为指引，捍卫着网络世界不可替代的凤凰影响。所有的凤凰人以行证言，依靠艰苦卓绝的努力，达成了令业界艳羡的骄人业绩。回顾2019年，凤凰网在APP红海中高歌猛进，以人文主义情怀和算法完美结合，去追求知识获取、信息获得，成就了自己，也回馈了用户，使我们的影响力和流量进一步的飞升。展望2020，刘爽号召全体同仁，新的一年要有新的出发，简而言之就是“坚持理想，耕耘美好，拥抱未来，为赢而战”。他指出，在弱肉强食的互联网江湖，我们所面对的是一场不折不扣的非对称战役，凤凰人只有保持对自身劣势地位的无畏、在大风大浪中穿行的机敏、与强大对手搏杀中的强悍以及全体同仁一起配合作战的协作，才能生存并走向最终胜利。年会上，刘爽对2020年战略发展和布局提出要求：凤凰网要高度重视两个方向，一个是效率，一个是创新。未来，凤凰网将通过狠抓效率，来优化资源配置，优化管理流程，优化跨部门协调，彻底提升改进我们的生存环境。与此同时，刘爽指出企业发展的原动力，必须是创新。“就做不同”是凤凰一直以来坚守的传媒理想，在算法驱动的移动客户端时代，凤凰网依靠一系列独到的业务微创新，在市场一片红海的大局下一路冲杀，关键业务指标持续改善，成为中国新闻客户端领域的一股清流。过去的一年是凤凰网全力奔跑的一年，惟其艰难，方显勇毅，相信随着全新的时代的来临，每一位凤凰人都已经做好准备，永葆英雄梦想，乘风破浪，砥砺前行！ [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbgy1gb1mjqg0ntj20z70nh0vn.jpg,http://ww1.sinaimg.cn/large/9be419dbgy1gb1mjqevnpj20z70nhtbs.jpg,http://ww2.sinaimg.cn/large/9be419dbgy1gb1mjqg435j20z80nhwj6.jpg,http://ww4.sinaimg.cn/large/9be419dbgy1gb1mjqh8ehj20z40nfq83.jpg,http://ww3.sinaimg.cn/large/9be419dbgy1gb1mjqh2a7j20z70nh0x7.jpg,http://ww2.sinaimg.cn/large/9be419dbgy1gb1mqsx231j20z80nhdkh.jpg,http://ww3.sinaimg.cn/large/9be419dbgy1gb1mjqff71j20z70nhjvk.jpg,http://ww3.sinaimg.cn/large/9be419dbgy1gb1mjqcy16j20z70nhmzj.jpg,http://ww4.sinaimg.cn/large/9be419dbgy1gb1mjqet5qj20z70nh0w6.jpg",无,无,2020-01-19 09:46,微博 weibo.com,284,16,49
Iqaylpw92,【武汉肺炎1天新增17例 #为何内地其他城市没有武汉肺炎病例#】武汉肺炎新的确诊病例突然增加了。1月17日新增17例，16日新增4例。截至目前，武汉是内地唯一报告了2019-nCoV感染的肺炎患者数据的地区。泰国和日本出现三例确诊病例，中国香港、越南、新加坡等地出现了疑似病例。但内地在武汉之外没有报告，这给内地即将踏上旅途的人们带来了疑惑，内地除武汉以外的城市都没有收到疑似病例的报告，这真实吗？北京大学免疫学系副主任王月丹曾经认为，原因很可能是其他地区没有对该病毒进行检测。“无论是去香港还是国外，出境都会有检疫的要求，尤其是来自武汉的话。但国内无论是医院还是其他场所都没有收到要求，关注来自武汉的发热病人，而一般的感冒，患者本人也不会去检测冠状病毒。”丁香诊所医生魏玮更是直言，“因为我们没能力给每个武汉周边呼吸道感染症状的居民做2019-nCoV检测。而其它国家可以用我们提供的病毒序列信息，给每个跟武汉有交集，甚至扩大范围到从中国入境的呼吸道感染患者做检测，并快速得出结论。”世卫组织传染病建模合作中心17日发表了一篇报告，通过海外通报的感染者数量，结合疾病模型分析，推算出截至1月12日武汉市感染者的数量在427人到4471人之间，精确数字为1723人，远远高于目前的确诊人数。世卫组织发言人则表示，推算数据不代表官方立场，但他们仍然欢迎此类分析，因为模型分析有助于他们为部分国家或地区提供更有针对性的防控建议和工具。http://t.cn/A6vlwm7M [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbgy1gb1lakv4svj20u01ll11j.jpg,http://ww3.sinaimg.cn/large/9be419dbgy1gb1lakrtjhj20u00qkq5z.jpg",无,无,2020-01-19 09:00,微博 weibo.com,22631,9405,2236
IqavvgBN5,【#世卫组织科普新型冠状病毒常见问题#】什么是冠状病毒？什么是新型冠状病毒？人可能会感染新型的动物源冠状病毒吗？人感染了冠状病毒后会有哪些症状？冠状病毒能够在人际传播吗？有针对新型冠状病毒的疫苗吗？新型冠状病毒能治疗吗？个人如何自我防护？卫生工作者是否有感染的风险？世卫组织对各国有什么建议？如何找到更多关于已知冠状病毒的信息？点击看这里：http://t.cn/A6vl7krN [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbgy1gb1lbr28b6j20u00u0tb8.jpg,http://ww2.sinaimg.cn/large/9be419dbgy1gb1lbr0n70j20u00u0adt.jpg,http://ww1.sinaimg.cn/large/9be419dbgy1gb1lbr36yyj20u00u0wh1.jpg,http://ww3.sinaimg.cn/large/9be419dbgy1gb1lbqyu19j20u00u076u.jpg",无,无,2020-01-19 08:53,微博 weibo.com,326,103,44
Iq6fWywVW,#央美联系家长要求曝光性骚扰的学生删帖#【央美教授性骚扰事件再发酵 学校给家长打电话对学生施压】“校方一直都是在解决提出问题的人，而不是解决问题。”1月17日，凤凰网《七日谈》节目播出之后，一时播放量突破1000万。18日，据当事人小羊表示，妈妈接到学校电话后，一直对自己发火。“学校之前就给我妈妈打过电话施压，让我删帖。”小羊说，从学校的态度来看，学生们对处理结果是不抱希望的，他们只想要维护学校名誉。她认为，性骚扰大规模高频率地发生（在各高校），是需要社会和学校共同监督，若没有惩罚，（性骚扰）就会继续发生。央美，是全国无数艺术生仰望的学府，小羊站出来，就是希望这所殿堂级的院校能以身作则扼杀这股不正之风，能开除姚舜熙，在网上公告让大众监督，同时希望姚舜熙赔礼道歉。据报道，2019年6月10日，中央美院收到关于姚舜熙涉嫌违反师德师风等问题的实名举报信，2020年1月13日，中央美院发出通告取消姚舜熙研究生导师资格，停止其所有教学工作。但未有任何公示文件以及责罚期限。http://t.cn/A6vOzt8Q ,,无,无,无,2020-01-18 22:03,微博 weibo.com,6594,1137,638
Iq60ncDKk,【醉汉开三轮车闯进交警队，被30名交警围观】#沙雕新闻# 1月17日，江苏常熟交警通报一起案件。1月14日，一辆三轮摩托车驶入交警队，驾驶员匡某满身酒气，称自己心情不好。民警发现匡某曾先后3次酒驾被该交警队查获。而匡某驾车进来时，交警正在开晨会，30位交警“围观”了这一现场。http://t.cn/A6vND3sM ,,无,无,无,2020-01-18 21:25,微博 weibo.com,1949,48,155
Iq56Bkigt,【人民日报：故宫需一查到底，给公众一个交代】“赶着周一闭馆，躲开人流，去故宫撒欢儿。”微博上的一句话与太和门广场的奔驰合影照，让“露小宝LL”成为网民口诛笔伐的对象。尽管故宫博物院作出回应，承认开车进入故宫事件属实，并向公众诚恳致歉，尽管“露小宝LL”在回怼网友是“柠檬精”之后删除了微博，但引发的舆论并没有平息。人们的痛心，在于我们珍之重之的国家文物和文化尊严受到了侵犯；人们的愤慨，在于600年的故宫早已不是封建特权的私产，却依然有人试图破坏这样的共识。面对网上各种猜测，故宫还需一查到底，给公众一个交代，否则规则失守，只会衍生破窗效应，最终形成难以挽回的信任危机与形象危机。http://t.cn/A6v0xaZx 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gb0x8mwfofj20hs0o3aca.jpg,无,无,2020-01-18 19:08,微博 weibo.com,23007,923,2522
Iq3153mGc,【曹林：道歉一文不值，故宫根本没读懂公众的愤怒】@评论员曹林 ：当下公众正处于某种公平敏感期，总是焦虑于公平的制度得不到保障，有人凌驾于制度之上。近来这一波对学术期刊的扒粪热潮，就是这种焦虑的表现。故宫在国人心中更有一层特殊的象征意义，在这个特殊的场所，那张炫耀特权的照片，张扬的大奔，得意洋洋的表情，进一步触痛了那种公平敏感。从一文不值的道歉看，故宫显然没有意识到这一点。感谢这个肆无忌惮地毫不掩饰特权感的傻白甜。全文>> http://t.cn/A6vpv1h7 ,,无,无,无,2020-01-18 13:48,微博 weibo.com,20083,1075,1690
Iq2OmnlxV,【#女友结婚新郎不是我# ，四川小伙愤而报警】#沙雕新闻# 25岁的四川巴中小伙闫某某正焦急地等着在外打工的女友回家，好一起和未来的岳父母谈谈他们的婚事。不料，他却从亲戚处得知一个消息：女友其实已回家，而且即将和他人举行婚礼！事后，闫某某感觉自己被欺骗，女友一边和自己“老公老婆”相称，骗自己的感情和钱，另一边却准备和他人结婚。于是，他向巴中市通江县刑警大队报案称被女友诈骗。咋回事？>>http://t.cn/A6vNrfar 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gb0n478gh4j20dw0dwjs4.jpg,无,无,2020-01-18 13:17,微博 weibo.com,1346,46,182
Iq2yVyvW9,【男子开车进故宫视频曝光 同伴直言“是不是太高调了”】1月17日下午，网友@露小宝LL 发布开着大奔进故宫的照片引发热议。故宫博物院发文称事件调查属实，并向公众诚恳致歉。随后，陆续又有网友扒出有其他人开车进故宫，同车男子说“咱们开这来是不是有点太高调了”，视频中还可以看到，还有其他车辆在故宫内行驶。  http://t.cn/A6vNYZ7u ,,无,无,无,2020-01-18 12:39,微博视频,56183,2398,3341
Iq1jEui3m,【#台湾发现四宗疑似武汉肺炎病例#：两例为武汉直航登机检疫发现，另两例到访过武汉】武汉新型冠状病毒感染的肺炎疫情升温，台湾发布警示，从2019年12月31号起，针对武汉直航机严格实施登机检疫，目前已有四名通报个案。台湾疾病管制署副署长庄人祥介绍：这四例里面，有两例是登机检疫被发觉出来，符合第五类传染病的病例；另一例不是在直航的飞机，而是在发烧筛检站里面被找出来，有武汉旅游史；还有一例是医院提报，病人进到台湾之后开始发烧，有武汉旅游史。  http://t.cn/A6vCJI5j ,,无,无,无,2020-01-18 09:29,搜狗高速浏览器,5467,525,736
Iq0H0Euvu,#国产编程语言是换皮Python#?【声称完全自主的中科院编程语言“木兰”，其实是换皮Python？】近日有国内报道称，中国科学院计算技术研究所（中科院计算所）旗下的计算机体系结构国家重点实验室编译组主导开发了一门新的编程语言：木兰。该编程语言由编译组完全自主设计、开发和实现。与之配套的编译器与集成开发工具也完全由团队自主实现的，是真正掌握核心技术的编程语言。消息一出，引起了开发者社区的讨论。但有网友下载程序包解包后惊讶发现——是个 Python？目前，中科院网站关于“木兰”的介绍页面已打不开。http://t.cn/A6v9kO1d [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/9be419dbly1gb0dmcxpe2j20h50ciwof.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gb0dmcwaxjj20j60y3q61.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb0dmcv5ngj20il0gw0ua.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb0dmcuz03j20u00faaay.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb0dmcvaxgj20u00f73ze.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb0dpsri3fj20k009uglq.jpg",无,无,2020-01-18 07:54,搜狗高速浏览器,4603,696,546
IpZV3oOls,【#开车进故宫的远不止她一个#】#寂寞的咖啡豆# 一条“去故宫撒欢儿”的微博，火了。但进一步查，这位女士恐怕是要喊委屈的：为什么你们只盯着我一个。因为，开车进故宫的，绝对不只是她一人，据网友在微博上检索，至少在2018年，就有不少网友开始秀了。“不炫耀，特权的酸爽感会减少百分之九十。”http://t.cn/A6v9fnfQ [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbly1gb0a6a4rvwj20g40j7tse.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb0a6a5cl8j20ft0nnqnr.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gb0a6a4r11j20fv0g9al4.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gb0a6a4ysij20gn0nhaoj.jpg",无,无,2020-01-18 05:55,微博 weibo.com,65901,9684,4559
IpWHgoFn8,【空姐开车进故宫事件：道了歉 但#故宫没解释为何放行# 】1月17日14时56分，网友@露小宝LL 在微博上晒开车进故宫的照片，背景是故宫博物院太和门广场，引发网友热议。20时51分，#故宫回应开车进入故宫事件# ：针对今日有网民发布周一开车进入故宫事件，经核查属实。故宫博物院对此深表痛心并向公众诚恳致歉。今后，我院将严格管理，杜绝此类现象。感谢社会各界对故宫博物院的关爱与监督。故宫虽然公开道歉，但未公开说明@露小宝LL 是何时从何门开车进入故宫的，同时也未提开车进入故宫理由，是谁同意放行的。 http://t.cn/A6vKSbVN http://t.cn/A6vK61Qo ,,无,无,无,2020-01-17 21:43,微博 weibo.com,94181,3238,5755
IpWfl7DFU,【空姐#开车进故宫# 国航回应：已离职，微博认证没改】记者在“@露小宝LL”发布的微博中，找到了其穿着国航制服在飞机上或机场管制区拍摄的照片，微博认证为“中国国际航空有限公司乘务员”。中国国际航空有限公司内部工作人员向记者证实，发布图片的“@露小宝LL”早年的确在国航担任乘务员，“但几年前就从国航离职了，只是微博认证没有更改而已”。http://t.cn/A6vK4g3s [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbly1gazu2bamkhj20j60pujvh.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gazu2bk2egj20hs12h1kx.jpg",无,无,2020-01-17 20:34,微博 weibo.com,3336,93,475
IpWc4Cvxu,#开车进故宫#【单霁翔讲述“阻挡总统车队事件“：我们的文化是有尊严的】故宫博物院原院长单霁翔讲述，2013年4月26日，时任法国总统奥朗德携女友参观故宫，单霁翔关闭午门，禁止总统车队进入，最终，总统在故宫午门前下车步行进入。此后，外宾参观故宫均在午门外下车。单院长说：“今天我们中国文化的复兴，首先应该从文化自身做起。我们的文化是有尊严的，我们的观众是应该享受平等的文化待遇的。”http://t.cn/EGXpKcD ,,无,无,无,2020-01-17 20:26,微博 weibo.com,36909,2806,1968
IpVX9cSKs,【中国前驻伊朗大使：这次美伊冲突，有一件事很诡异】苏莱曼尼遭袭击身亡，伊朗反击，美伊紧张局势达到高潮。#外交官访谈录#专访中国前驻伊朗大使华黎明，他表示这次美伊冲突，伊朗坠机事件有一件事情很诡异：“最高领袖哈梅内伊和总统鲁哈尼也是3天之后才知道”。关于美伊问题更多真相，看看华黎明大使和@主笔唐驳虎 怎么说   #微博纪录片联盟# http://t.cn/A6vK7BPk ,,无,无,无,2020-01-17 19:50,微博 weibo.com,240,46,52
IpVGqA22U,【网友晒闭馆日#开车进故宫#引热议，故宫尚未回应】据@北京日报 报道，1月17日14时56分，一位名为“露小宝LL”的用户通过微博发布一组照片，配文字是“赶着周一闭馆，躲开人流，去故宫撒欢儿~”。四张配图背景均为太和门广场，三张图片上有一辆黑色奔驰车出现。出镜的两位女士均着便服，没有佩戴任何故宫工作人员证件。这位用户的备注显示“中国国际航空公司乘务员”，目前已经删除了这条故宫微博。截止目前，故宫博物院官网、官方微博均未就此事进行回应。2013年10月，81岁的印度总理辛格参观故宫，故宫从钓鱼台国宾馆借了辆电瓶车，让辛格总理一路乘坐参观。自此以后，所有贵宾，无论中外，再无例外。>>http://t.cn/A6voemgx [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/9be419dbly1gazro0r0adj20sg1pmtjg.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gazs1cbay0j20hs12h1kx.jpg",无,无,2020-01-17 19:08,微博 weibo.com,29265,743,1632
IpV9bxtBu,【浙江省慈善联合总会：“护燕行动”中#为吴花燕捐助者可申请退款#】近日，贵州女大学生吴花燕捐款事件引发公众关注，据媒体此前报道，一媒体在抖音上以“护燕行动”为吴花燕筹款45万元，但吴花燕本人及家属均未收到善款。北京青年报记者了解到，该筹款系浙江一媒体通过浙江省慈善联合总会发起的，共筹集善款48万余元，由于吴已有治疗费，这笔善款一直在浙江省慈善联合总会账上。17日，浙江省慈善联合总会回应称，吴花燕去世后，此前曾为“护燕行动”捐款者可申请退款，余下资金将用于吴花燕弟弟和其他患病者治疗。http://t.cn/A6voYpRG 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gazpbkbwjij20m80b1agh.jpg,无,无,2020-01-17 17:46,微博 weibo.com,844,38,109
IpUBc5orT,【北京市民政局开放2月2日（星期天）结婚登记办理】近日，有关“对称日”民政局是否上班的讨论引发广大网友关注，北京市民政局今天(1月17日)发布公告，#20200202北京可办理结婚登记#。2020年2月2日被网友称为“爱你爱你对称日”(20200202)，当天又恰逢农历正月初九，寓意着“长长久久”。不少新人希望能在这天领结婚证讨个好口彩，然而今年的2月2日恰逢周日，民政局不上班。今天，北京市民政局也发布公告称，经市政府批准，全市婚姻登记机关将开放预约办理2020年2月2日结婚登记的服务。http://t.cn/A6voMsFU [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbly1gazn4cz80pj20dk0chgp8.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gazn4ymfopj20rs0rsat1.jpg",无,无,2020-01-17 16:23,微博 weibo.com,372,27,73
IpU05nBDj,【#儿慈会理事长回应吴花燕事件#：确有不合规范的地方】#儿慈会承认操作不规范# 近日，中华少年儿童慈善救助基金会自主项目9958儿童紧急救助中心，为贵州重病女大学生吴花燕筹款事件持续发酵。1月16日下午，儿慈会理事长兼秘书长王林在接受记者采访时表示，在吴花燕的事件中，儿慈会“在操作中确实有不符合规范的地方”。http://t.cn/A6vSgpEl [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbly1gazk8gnczfj20go0m8768.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gazk8gnzj4j20m80go0uq.jpg",无,无,2020-01-17 14:51,微博 weibo.com,1476,90,298
