博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,momo_yyyy,连伙食费都指望人家医院退，要点脸吧，第一批患者不都是接触野味的嘛？,2020-1-21 00:36,413,就想瘫着啥也不干,"
                        就想瘫着啥也不干：不住院你也得吃饭吧 伙食费退了就太过分了吧                    ",2020-1-21 08:16,48
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,momo_yyyy,连伙食费都指望人家医院退，要点脸吧，第一批患者不都是接触野味的嘛？,2020-1-21 00:36,413,千千细语123456,"
                        千千细语123456：是啊，做人要知道，自己吃的饭钱还是自己出吧                    ",2020-1-21 08:19,19
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,小漂亮使我开心,国家出钱所以发热的不用怕赶紧去检测下,2020-1-21 00:30,184,阳光灿烂大太阳,"
                        阳光灿烂大太阳：我宁愿挣钱交税给国家 出现大疫情得时候 国家的全局管控能救自己！                    ",2020-1-21 11:19,6
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,小漂亮使我开心,国家出钱所以发热的不用怕赶紧去检测下,2020-1-21 00:30,184,锦鲤大鱼,"
                        锦鲤大鱼：国家的钱都是全国人民挣的                    ",2020-1-21 10:40,6
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,cryystaili,希望退钱后那些卖野味的商户该处理的也要处理,2020-1-21 00:44,109,大陆小兵,"
                        大陆小兵：出了事，已经查封了，没出事的话。。。。。。。。。。。。。。。                    ",2020-1-21 14:59,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,尖沙咀丧坤,这算是个好消息……,2020-1-21 00:28,88,,,,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,米兰De小画匠,这个举动值得称赞，但愿尽早找到有效治疗途径,2020-1-21 00:31,58,,,,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,陈二狗吖丶,能退就很好了，还在乎伙食费干嘛,2020-1-21 01:02,46,爱吃草的无伤,"
                        爱吃草的无伤：反正没钱吃饭，                    ",2020-1-21 07:00,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,陈二狗吖丶,能退就很好了，还在乎伙食费干嘛,2020-1-21 01:02,46,陈二狗吖丶,"
                        陈二狗吖丶：回复@爱吃草的曹无伤:有命在，再赚嘛                    ",2020-1-21 07:37,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,Si-ZHOUJIE,活命要紧啊…还在乎伙食费,2020-1-21 00:56,36,负子星星,"
                        负子星星：所以总是有人不知足的                    ",2020-1-21 09:26,2
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,Si-ZHOUJIE,活命要紧啊…还在乎伙食费,2020-1-21 00:56,36,懒懒的小树懒,"
                        懒懒的小树懒：幸好他没有跟医院要误工费啥的                    ",2020-1-21 08:17,2
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,雁渡寒潭1009,发烧赶紧治，不要怕花钱，国家给看病。,2020-1-21 00:36,22,,,,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,请叫我卖不出货的副部长,希望能赶紧找出好的处理办法🙏🙏🙏,2020-1-21 00:31,8,,,,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,胖有啥错,应该是国家免费,2020-1-21 00:38,8,,,,
https://weibo.com/2615417307/Iqq3m77V3,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,卷卷毛球呀,医护人员真的都辛苦了！保护好他们！一定要平安！,2020-1-20 23:16,873,A_two_Z,"
                        A_two_Z：话说，我之前一直认为非典是美国生化武器，因为当年高中的老师都是这么说的。直到最近这个言论又翻上来，我看到了这个观点的论据，我想任何受过正经教育的人都会发现里面的逻辑硬伤是太多了                    ",2020-1-20 23:47,47
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,卷卷毛球呀,医护人员真的都辛苦了！保护好他们！一定要平安！,2020-1-20 23:16,873,MsAgain,"
                        MsAgain：只能说楼下键盘侠不愧id是平贫民……多读点书吧……                    ",2020-1-21 00:17,9
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,BadJim2,14个医务人员感染，这传染的能力也太强了吧。,2020-1-20 23:17,527,adrianwang2001,"
                        adrianwang2001：sars的时候有个人传染了19个家属和50个医护人员，其中一个被感染的医生到香港传染了11个人                    ",2020-1-20 23:32,80
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,BadJim2,14个医务人员感染，这传染的能力也太强了吧。,2020-1-20 23:17,527,小糖葫芦酸酸甜甜,"
                        小糖葫芦酸酸甜甜：这才是最可怕的，医务人员肯定是注意防护的，但是，没办法。                    ",2020-1-20 23:42,61
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,硕伟,关键时刻救你狗命的是科学工作者和医护人员，而不是你魂牵梦绕的小鲜肉们,2020-1-20 23:18,464,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,Eliaukilnuhs,医护人员辛苦了，感谢你们守在一线,2020-1-20 23:17,220,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,NiNe19Teeen,今天新闻都是病毒全面爆发，这会儿老百姓谁还管你在哪开车？爱在哪开在哪开吧！保命要紧！🙏​​​,2020-1-20 23:17,146,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,请叫我卖不出货的副部长,天啦真的是似曾相识希望国家能赶紧遏制住这次肺炎吧医护朋友真的太辛苦了,2020-1-20 23:19,113,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,Song陽光宅男,14名医护人员不是今天才被传染的吧，所以前面都是瞒着不敢报。,2020-1-20 23:30,72,酸辣田螺粉,"
                        酸辣田螺粉：啥瞒着不报啊，前面病毒序列都不知道，要确定是冠状病毒估计得做电镜，这个费用太高而且慢，疑似病例只有排除所有其他可能才会送检。前几天病毒序列拿到，前天PCR检测试剂盒下发可以大规模快速检测，所以所有的疑似病例都可以直接检测，所以昨天和今天开始大量检出                    ",2020-1-20 23:39,114
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,Song陽光宅男,14名医护人员不是今天才被传染的吧，所以前面都是瞒着不敢报。,2020-1-20 23:30,72,请叫我卖不出货的副部长,"
                        请叫我卖不出货的副部长：还真不是，这个病不是一出就知道是这么厉害的肺炎，刚开始肯定都是以为普通感冒，病情加重才会进一步检测。                    ",2020-1-21 00:01,30
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,小言Jean,下午读了一篇SARS的报道，这属于超级传播者了吧,2020-1-20 23:22,70,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,狗蛋萝卜头,现在看这种病毒不论是否变异传染性还是很强的，医护人员真的要多加小心，做好防护，希望早点研究出病毒特征。,2020-1-20 23:20,55,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,song___z,百感交集，结合时事看这条新闻,2020-1-20 23:24,35,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,要当锦鲤的我,现在没人关注故宫开大奔了吧，也对，人家到国外躲瘟疫了,2020-1-20 23:36,55,Ian劫,"
                        Ian劫：给国外也传染上？                    ",2020-1-22 07:17,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,要当锦鲤的我,现在没人关注故宫开大奔了吧，也对，人家到国外躲瘟疫了,2020-1-20 23:36,55,普通场日常翻车,"
                        普通场日常翻车：奔奔给评论会不会是因为这个？                    ",2020-1-21 11:24,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,你若乘风乘雨呀,现在戴口罩不仅是保障自己的安全更是对别人负责给国家减轻负担很有必要啊,2020-1-20 23:26,29,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,杀马特璇子,有抽检疫区老鼠吗,2020-1-20 23:25,14,,,,
https://weibo.com/2615417307/IqpAqd8SV,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,私欲乱人心147,昨天不还在辟谣,2020-1-20 20:03,61,G爱TiTi,"
                        G爱TiTi：看得懂什么叫 1月20日经国家卫健委专家评估确认吗？                    ",2020-1-20 20:05,25
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,私欲乱人心147,昨天不还在辟谣,2020-1-20 20:03,61,人群中的熊,"
                        人群中的熊：确认和疑似能一样？                    ",2020-1-20 20:17,13
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,儿科陈医生,预防千万条，口罩第一条。不往人群挤，病毒不缠你。洗手很重要，胜过吃补药。通风也要紧，疾病无踪影。,2020-1-20 20:20,37,joanzh5282,"
                        joanzh5282：农村有鸡鸭                    ",2020-1-21 13:28,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,Vdain7,今天一位准备回武汉过年的同事说整个中国都认为武汉被隔离了，只有我们自己不知道🙄,2020-1-20 20:06,25,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,北雁兮南飞,赶紧采取措施防止输入型的确诊病人再在当地传染！,2020-1-20 20:05,18,Stephanie要做小透明,"
                        Stephanie要做小透明：我不信不会人传人   难道现在确诊的人都在武汉那个生鲜市场？？？ 凤凰网报道说北大免疫专家都说人传人可能性大的                    ",2020-1-20 20:52,6
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,北雁兮南飞,赶紧采取措施防止输入型的确诊病人再在当地传染！,2020-1-20 20:05,18,鸠y7,"
                        鸠y7：回复@RickySUIS:结果真的是人传人                    ",2020-1-21 17:21,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,顾卫CoolWay,武汉要控制住啊，不能成为向全国蔓延的流动传染源啊,2020-1-20 20:47,13,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,清凉夏日微博,昨天还可防可控哪！今天北京上海浙江都发现了。,2020-1-20 22:14,8,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,贝贝的大脸猫,春运真的会造成病毒肆虐，全国蔓延,2020-1-20 21:42,10,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,男德,会死人吗,2020-1-20 20:02,4,啊啊疼快松口,"
                        啊啊疼快松口：先死你这个蹭热度的烂🐶                    ",2020-1-20 20:09,3
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,奥利奥0405,还是来了。。,2020-1-20 20:03,7,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,醉美岛,利空影视股，去电影院的人会大量减少！现在，公共场所就是风险更是危险⚠️⚠️,2020-1-20 20:03,7,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,楚天暮霭123456,上海出现了……明天开始不出门逛了,2020-1-20 20:05,4,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,Nearby-,武汉，内陆最大的交通枢纽，想想就可怕,2020-1-20 21:03,4,,,,
https://weibo.com/2615417307/IqojFtoUe,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,学习使我快乐哭,四川的是哪个市,2020-1-20 19:42,62,伊碧塔斯的预兆,"
                        伊碧塔斯的预兆：肯定在成都。不在成都也会转移到成都来。因为成都作为省会有最好的医疗条件和设施                    ",2020-1-20 20:20,22
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,学习使我快乐哭,四川的是哪个市,2020-1-20 19:42,62,FranciscoDAWN,"
                        FranciscoDAWN：四川人有点慌                    ",2020-1-20 19:45,17
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,傲娇娘萌你一脸,春运人员流动这么大，不敢想。这个春节不出门了,2020-1-20 19:44,48,,,,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,韩同学在路上,这件事现在感觉很严重了，大家千万注意，外出戴好口罩，少去人多的地方，保重啊，平安过大年！🙏🙏🙏🙏,2020-1-20 19:43,36,韩同学在路上,"
                        韩同学在路上：大年初一的电影票都定好了，爆满唉╯﹏╰                    ",2020-1-20 19:50,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,韩同学在路上,这件事现在感觉很严重了，大家千万注意，外出戴好口罩，少去人多的地方，保重啊，平安过大年！🙏🙏🙏🙏,2020-1-20 19:43,36,不知道啊女士,"
                        不知道啊女士：约好走亲戚拜年了                    ",2020-1-20 23:07,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,挺好wwiWsiTT,看来人传人是肯定的了，他们之前不是说不传吗，真是不能信。,2020-1-20 19:52,37,肉包子打武庚,"
                        肉包子打武庚：之前说的是不排除人传的可能性，那个时候病毒中心还在研究。不要被自媒体带偏了                    ",2020-1-20 20:45,10
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,挺好wwiWsiTT,看来人传人是肯定的了，他们之前不是说不传吗，真是不能信。,2020-1-20 19:52,37,是兔叽不是肚叽,"
                        是兔叽不是肚叽：之前说的是没证据证明人传人，不确定                    ",2020-1-20 20:03,5
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,kidkodcola,所以早上浙江5例疑似呢,2020-1-20 19:45,15,空间_space,"
                        空间_space：那还得等明天确诊，广州都这么多例了，临近省市基本不可能一例没有                    ",2020-1-20 21:22,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,kidkodcola,所以早上浙江5例疑似呢,2020-1-20 19:45,15,宝宝们说要长到一米八,"
                        宝宝们说要长到一米八：我感觉是写漏了，白天的确是5例疑似                    ",2020-1-20 22:38,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,-我好想吃火锅哦-,浙江到底有没有。,2020-1-20 19:45,11,memory仙森,"
                        memory仙森：有5例疑是，还没有确认                    ",2020-1-20 19:48,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,人间不值得_活在当下,不是不传染人的吗,2020-1-20 19:43,17,KeKeuo,"
                        KeKeuo：开始说的是没发现人传人，就是没发现人传人，但不排除人传人                    ",2020-1-20 20:16,2
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,人间不值得_活在当下,不是不传染人的吗,2020-1-20 19:43,17,一名不愿透露姓名的粉丝,"
                        一名不愿透露姓名的粉丝：现在看来，是传染的。                    ",2020-1-20 19:50,3
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,Thea左佐蓁予,湖南人夹在北边武汉，南边的广东和广西中间，应该祈祷吗大家赶紧好起来吧，一起度过这关，来长沙吃辣椒啊尽量少出门，出门戴口罩，注意个人卫生，洗手通风，加强锻炼！,2020-1-20 20:03,12,,,,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,儿科陈医生,冠状病毒是一类主要引起呼吸道、肠道疾病的微生物。到目前已经知道的人类冠状病毒有6种。其中4种在人群中较常见，一般以上呼吸道感染症状为主。另2种冠状病毒，就是SARS和MERS，具有较高的致病性，可引发致死性肺炎，是目前危害最大、最受关注的新型冠状病毒。,2020-1-20 19:55,6,,,,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,小漂亮使我开心,肯定人传人了，现在是遏制黄金期，赶上春运太惨了,2020-1-20 19:52,12,,,,
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,QDD331,浙江到底是有还是没有？,2020-1-20 19:43,9,壹颗糯米团_mochi,"
                        壹颗糯米团_mochi：我们辅导员发的发现5例武汉来浙并出现发热等呼吸道症状患者                    ",2020-1-20 20:18,2
https://weibo.com/2615417307/Iqob01iik,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,种花家的三傻,换口风了，瞒不住了,2020-1-20 16:48,1162,我说不吃了你信吗,"
                        我说不吃了你信吗：就是，一直说的是持续人传人可能性不大，然后让大家不要恐慌。不是应该让大家提高警惕才对吗？                    ",2020-1-20 17:40,119
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,种花家的三傻,换口风了，瞒不住了,2020-1-20 16:48,1162,小呀小蜜蜂777,"
                        小呀小蜜蜂777：当年非典还历历在目，停课，天天家里熬中药板蓝根喝，真的不想再经历一次了                    ",2020-1-20 17:26,73
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,CssColorZheng,一开始是打算隐瞒的，现在看既然瞒不住就算了,2020-1-20 16:49,559,神遛遛遛,"
                        神遛遛遛：感觉你们很刻薄，谁都不是神，一种新病毒出现了，医生也需要时间观察和研究才能一点点得出正确结论，怎么就一开始想隐瞒了呢，唉                    ",2020-1-20 21:23,365
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,CssColorZheng,一开始是打算隐瞒的，现在看既然瞒不住就算了,2020-1-20 16:49,559,Zz_果,"
                        Zz_果：我感觉你们这种都有病吧？医生，科研人员是神吗？出个新病毒就应该在第一时间知道是什么回事？！难道不是进展观察并的多结论的？！你们这种人就该有多远滚多远。                    ",2020-1-20 22:09,311
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,liuuuu_upup,一手遮天也不是第一次了！！！,2020-1-20 16:49,336,狮与少年,"
                        狮与少年：应该是没有找到人传人的证据，没法公布说是能人传人吧。                    ",2020-1-20 17:00,53
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,liuuuu_upup,一手遮天也不是第一次了！！！,2020-1-20 16:49,336,Yoyoyuc,"
                        Yoyoyuc：你是受了反动势力多少钱？                    ",2020-1-20 17:29,58
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,人名忒短,昨天还可控呢,2020-1-20 17:03,190,小小小小小小小黑28,"
                        小小小小小小小黑28：3个月前还没这个病毒呢                    ",2020-1-21 15:58,4
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,為你真心,那必须得广泛检测了，春运这样的流动性多吓人,2020-1-20 16:48,174,你为什么最近脸上总是带着笑,"
                        你为什么最近脸上总是带着笑：隐瞒真相首先害的是医护人员，那些感染的医生怎么办，心凉了                    ",2020-1-21 22:58,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,為你真心,那必须得广泛检测了，春运这样的流动性多吓人,2020-1-20 16:48,174,水果篮子-SA特优生,"
                        水果篮子-SA特优生：是的，武汉又是交界处，很多地方都需要在武汉中转，真的应该多防范                    ",2020-1-21 04:00,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,樚鳴,那些之前说不会人传人的又双叒叕打脸了。两天内武汉新增一百多，你跟我讲不会人传人？？,2020-1-20 17:00,86,简隋英的呆毛,"
                        简隋英的呆毛：不是两天新增，是两天确诊这么多例，可能之前就已经怀疑了在观察，没别的意思就是指出一下。另外我也支持你下面说的在公共场合提醒大家做预防。                    ",2020-1-20 19:49,18
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,樚鳴,那些之前说不会人传人的又双叒叕打脸了。两天内武汉新增一百多，你跟我讲不会人传人？？,2020-1-20 17:00,86,世间美好与你我环环相扣m,"
                        世间美好与你我环环相扣m：真你🐎是个沙雕                    ",2020-1-22 19:26,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,zhang滚滚,外松内紧，医护人员都在紧张备战，现在朝阳又出那种事，真不知道说什么好，倒霉的陪葬的都是普通人,2020-1-20 16:53,74,Grey-mini,"
                        Grey-mini：我是没看出来有怪政府的意思……最先倒霉的除了老百姓还有站在一线的医护工作者们～谁碰到谁晦气                    ",2020-1-21 20:05,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,高情商bo,主要是为了避免引起恐慌,2020-1-20 16:48,46,,,,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,春暖花开之时丶便是重生之日,非要感染一大片才叫大家预防吗？,2020-1-20 17:23,61,,,,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,布丁是栗子呀,前有冠状病毒，后有中国患者，害怕,2020-1-20 16:49,51,蚊子爱美丽111,"
                        蚊子爱美丽111：心情如你一样                    ",2020-1-22 18:13,
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,宾子要学习了,还正好卡在春运期间，真心麻烦啊,2020-1-20 16:51,45,孤棹0_0,"
                        孤棹0_0：感觉过完年，会遍地开花                    ",2020-1-20 19:56,4
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,滚滚今天也在吃东西,开始买口罩,2020-1-20 16:48,28,不吃香菜club部长,"
                        不吃香菜club部长：京东武汉N95口罩卖光了                    ",2020-1-20 16:53,2
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,滚滚今天也在吃东西,开始买口罩,2020-1-20 16:48,28,不定时的问候,"
                        不定时的问候：回复@不吃香菜club部长:买不到了                    ",2020-1-20 20:02,1
https://weibo.com/2615417307/Iqn2Hak06,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,小漂亮使我开心,中医找什么存在感，看着真是无语!管轶与其团队在广东发起SARS病原调查和诊断，率先分离鉴定出SARS冠状病毒并证明果子狸等市场野生动物是SARS的直接来源，他说：“可治”，据我了解，现在并没有特效药，一般是支持疗法，严重患者是激素疗法。,2020-1-20 14:05,90,实习预言家,"
                        实习预言家：额，没有喷你的意思，你说的对，只是后来证明了果子狸是背锅的，最开始病毒是一种果蝠携带的                    ",2020-1-20 15:20,1
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,小漂亮使我开心,中医找什么存在感，看着真是无语!管轶与其团队在广东发起SARS病原调查和诊断，率先分离鉴定出SARS冠状病毒并证明果子狸等市场野生动物是SARS的直接来源，他说：“可治”，据我了解，现在并没有特效药，一般是支持疗法，严重患者是激素疗法。,2020-1-20 14:05,90,MisterRex,"
                        MisterRex：只有现代医学和传统医学，中西医都有现代医学和传统医学。传统中医≠全部中医，广义上的西医≠现代医学。所谓西医当年的主流还是放血呢，也不见得多不愚昧啊。现在的中医西医说法只是思路方向，治疗手段是用现代医学。                    ",2020-1-20 15:17,1
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,藏在水里的鲸鱼,中医就别添乱了,2020-1-20 14:06,73,风华V博,"
                        风华V博：黑中医，脑子是怎么想的？                    ",2020-1-20 14:42,4
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,藏在水里的鲸鱼,中医就别添乱了,2020-1-20 14:06,73,多想在平庸的生活拥抱--你,"
                        多想在平庸的生活拥抱--你：一百年前中医就不该添乱让你有出生的机会！在此强烈谴责中医添乱了！                    ",2020-1-20 14:30,9
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,荒诞鬼,这次政府处理的很糟糕，建议追责相关干部,2020-1-20 14:05,62,约书拿16852,"
                        约书拿16852：呵呵。哪儿糟糕了。相比SARS强多了                    ",2020-1-20 15:03,1
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,荒诞鬼,这次政府处理的很糟糕，建议追责相关干部,2020-1-20 14:05,62,飞向宇宙的叶秋,"
                        飞向宇宙的叶秋：回复@约书拿16852:懂你，说的对                    ",2020-1-21 02:18,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,丨人无完人丨,感觉凤凰网最知民意，时时刻刻都在报道。给你们赞一个。,2020-1-20 14:06,42,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,故事的de小黄花,Guan注着,2020-1-20 14:03,15,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,小漂亮使我开心,管轶：不想妄加评论，但有些专家讲话不要人为误导，譬如有人说武汉新型冠状病毒肺炎可防、可控、可治。但是否要进一步解释How（如何），即怎么防、如何控和怎么治这个问题。“可防”，是防人还是防动物？“可控”，是隔离病人、隔离密切接触者？但目前病例突然增加，是不是说明我们在防、控方面,2020-1-20 14:07,12,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,少干活多拿钱,給了一個一個沒讀過書的中醫黑的機會開罵了,2020-1-20 14:13,11,白日浮鲸,"
                        白日浮鲸：读过书谁会信中医？                    ",2020-1-20 14:27,21
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,少干活多拿钱,給了一個一個沒讀過書的中醫黑的機會開罵了,2020-1-20 14:13,11,橘子_彭,"
                        橘子_彭：黄帝冤死了，唉                    ",2020-1-20 16:32,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,小漂亮使我开心,我希望我们能接受SARS的恶劣教训，也希望我们的防控情况和作风不要跟SARS高度相像，否则会在百姓和全球间引发负面影响。,2020-1-20 14:08,8,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,卖票哒,感冒吃没吃过莲花清瘟胶囊，好使不，那就是纯中药，去年的抗流感药物之一，不了解就喷，,2020-1-20 14:18,10,想做功的洛伦兹力,"
                        想做功的洛伦兹力：现在就在吃                    ",2020-1-20 15:03,1
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,卖票哒,感冒吃没吃过莲花清瘟胶囊，好使不，那就是纯中药，去年的抗流感药物之一，不了解就喷，,2020-1-20 14:18,10,卖票哒,"
                        卖票哒：去年带娃去医院回来就感冒了，连花清瘟3天就好了，老祖宗的东西咋就成垃圾了？                    ",2020-1-20 16:32,1
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,纯真的制服控,中医搅屎棍可以滚嘛？,2020-1-20 17:41,6,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,大v黑瞳,中医本身是好的，只是被一些不懂装懂的伪医生给带偏了,2020-1-20 15:47,7,,,,
https://weibo.com/2615417307/IqlXOda1n,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/Iqj6K7V1m,,,,,,,,,,第三帝国总司令,嗯继续敷衍就对了现在纸包不住火咯,2020-1-20 06:58,246,我家猫呢i,"
                        我家猫呢i：我想知道现在全国到底发现多少例了？这都新增136了，武汉人民挺住！在武汉的各位朋友出门一定要带口罩！                    ",2020-1-20 08:48,12
https://weibo.com/2615417307/Iqj6K7V1m,,,,,,,,,,第三帝国总司令,嗯继续敷衍就对了现在纸包不住火咯,2020-1-20 06:58,246,嘘少说话_,"
                        嘘少说话_：敷衍什么了？难道不确诊就报道出来么？试剂盒才刚出来，央视新闻每天都在更新你不去看么                    ",2020-1-20 09:45,21
https://weibo.com/2615417307/Iqj6K7V1m,,,,,,,,,,lepvea,碰上了春运病毒也就坐上了快车，驶向大江南北，经历过非典的人想想就可怕。,2020-1-20 07:05,241,绿色的胭脂,"
                        绿色的胭脂：春节期间人口大迁徙……太可怕了！                    ",2020-1-20 07:22,7
https://weibo.com/2615417307/Iqj6K7V1m,,,,,,,,,,lepvea,碰上了春运病毒也就坐上了快车，驶向大江南北，经历过非典的人想想就可怕。,2020-1-20 07:05,241,糟糟乱的年代,"
                        糟糟乱的年代：经过非典，反而觉得没那么可怕了                    ",2020-1-20 11:34,2
https://weibo.com/2615417307/Iqj6K7V1m,,,,,,,,,,4mZD,最开始有确诊的时候香港政府就开始大力宣传防范增加测体温有些人喷：矫情至于吗我们照样跨年不戴口罩去玩,2020-1-20 08:22,142,G蓋世英雄少女心,"
                        G蓋世英雄少女心：香港人口密集，又經歷過sars 所以本身都會恐懼。所以增加體溫檢查同疑似隔離本身就是正常的處置。但是那個時候叫大家注意，還被很多人罵。後來真的不想說了，我不明白為什麼每件事都能和政治扯到關係，病毒防護在流感高發期本來就應該做的。                    ",2020-1-20 09:58,34
https://weibo.com/2615417307/Iqj6K7V1m,,,,,,,,,,4mZD,最开始有确诊的时候香港政府就开始大力宣传防范增加测体温有些人喷：矫情至于吗我们照样跨年不戴口罩去玩,2020-1-20 08:22,142,墨嫣茶语,"
                        墨嫣茶语：你不要命了不代表大家都不要哈                    ",2020-1-20 10:14,1
